기준_년_코드,기준_분기_코드,상권_코드,유사_업종_점포_수
2021,4,2110382,356
2021,4,2110383,339
2021,4,2110384,299
2021,4,2110385,193
2021,4,2110386,105
2021,4,2110387,431
2021,4,2110388,635
2021,4,2110389,618
2021,4,2110390,837
2021,4,2110391,403
2021,4,2110392,397
2021,4,2110393,507
2021,4,2110394,1240
2021,4,2110395,1039
2021,4,2110396,1153
2021,4,2110397,853
2021,4,2110398,1100
2021,4,2110399,1219
2021,4,2110400,1217
2021,4,2110401,889
2021,4,2110402,1105
2021,4,2110403,1645
2021,4,2110404,1178
2021,4,2110405,1474
2021,4,2110406,554
2021,4,2110407,1114
2021,4,2110408,818
2021,4,2110409,1117
2021,4,2110410,1549
2021,4,2110411,902
2021,4,2110412,188
2021,4,2110413,500
2021,4,2110414,257
2021,4,2110415,1257
2021,4,2110416,652
2021,4,2110417,297
2021,4,2110418,483
2021,4,2110419,1111
2021,4,2110420,569
2021,4,2110421,776
2021,4,2110422,1042
2021,4,2110423,1110
2021,4,2110424,1526
2021,4,2110425,1960
2021,4,2110426,1551
2021,4,2110427,346
2021,4,2110428,1822
2021,4,2110429,1699
2021,4,2110430,865
2021,4,2110431,1238
2021,4,2110432,466
2021,4,2110433,1675
2021,4,2110434,1370
2021,4,2110435,403
2021,4,2110436,945
2021,4,2110437,741
2021,4,2110438,1239
2021,4,2110439,503
2021,4,2110440,347
2021,4,2110441,361
2021,4,2110442,121
2021,4,2110443,299
2021,4,2110444,453
2021,4,2110445,372
2021,4,2110446,244
2021,4,2110447,301
2021,4,2110448,414
2021,4,2110449,674
2021,4,2110450,1120
2021,4,2110451,849
2021,4,2110452,885
2021,4,2110453,1306
2021,4,2110454,1080
2021,4,2110455,1413
2021,4,2110456,1170
2021,4,2110457,1079
2021,4,2110458,1099
2021,4,2110459,1342
2021,4,2110460,1334
2021,4,2110461,964
2021,4,2110462,643
2021,4,2110463,1047
2021,4,2110464,1672
2021,4,2110465,1930
2021,4,2110466,1156
2021,4,2110467,777
2021,4,2110468,2000
2021,4,2110469,1672
2021,4,2110470,1171
2021,4,2110471,1469
2021,4,2110472,1821
2021,4,2110473,1573
2021,4,2110474,793
2021,4,2110475,1093
2021,4,2110476,688
2021,4,2110477,1469
2021,4,2110478,1111
2021,4,2110479,1312
2021,4,2110480,1059
2021,4,2110481,1781
2021,4,2110482,282
2021,4,2110483,633
2021,4,2110484,1976
2021,4,2110485,586
2021,4,2110486,1018
2021,4,2110487,1389
2021,4,2110488,1030
2021,4,2110489,947
2021,4,2110490,794
2021,4,2110491,220
2021,4,2110492,82
2021,4,2110493,273
2021,4,2110494,375
2021,4,2110495,1205
2021,4,2110496,1034
2021,4,2110497,747
2021,4,2110498,1384
2021,4,2110499,735
2021,4,2110500,584
2021,4,2110501,735
2021,4,2110502,1109
2021,4,2110503,916
2021,4,2110504,260
2021,4,2110505,458
2021,4,2110506,958
2021,4,2110507,1263
2021,4,2110508,1121
2021,4,2110509,2136
2021,4,2110510,365
2021,4,2110511,1181
2021,4,2110512,477
2021,4,2110513,671
2021,4,2110514,1848
2021,4,2110515,120
2021,4,2110516,305
2021,4,2110517,305
2021,4,2110518,301
2021,4,2110519,347
2021,4,2110520,2049
2021,4,2110521,983
2021,4,2110522,754
2021,4,2110523,193
2021,4,2110524,342
2021,4,2110525,934
2021,4,2110526,351
2021,4,2110527,1378
2021,4,2110528,875
2021,4,2110529,1183
2021,4,2110530,903
2021,4,2110531,167
2021,4,2110532,868
2021,4,2110533,746
2021,4,2110534,549
2021,4,2110535,763
2021,4,2110536,878
2021,4,2110537,952
2021,4,2110538,856
2021,4,2110539,1074
2021,4,2110540,484
2021,4,2110541,1259
2021,4,2110542,1062
2021,4,2110543,340
2021,4,2110544,2807
2021,4,2110545,838
2021,4,2110546,725
2021,4,2110547,1747
2021,4,2110548,1240
2021,4,2110549,857
2021,4,2110550,1964
2021,4,2110551,1353
2021,4,2110552,634
2021,4,2110553,732
2021,4,2110554,1944
2021,4,2110555,1238
2021,4,2110556,370
2021,4,2110557,1481
2021,4,2110558,1512
2021,4,2110559,2123
2021,4,2110560,1302
2021,4,2110561,1542
2021,4,2110562,2157
2021,4,2110563,764
2021,4,2110564,2350
2021,4,2110565,1540
2021,4,2110566,3533
2021,4,2110567,493
2021,4,2110568,501
2021,4,2110569,1948
2021,4,2110570,465
2021,4,2110571,1000
2021,4,2110572,2126
2021,4,2110573,741
2021,4,2110574,667
2021,4,2110575,1189
2021,4,2110576,1271
2021,4,2110577,1336
2021,4,2110578,1187
2021,4,2110579,785
2021,4,2110580,612
2021,4,2110581,1210
2021,4,2110582,1102
2021,4,2110583,807
2021,4,2110584,1017
2021,4,2110585,919
2021,4,2110586,1722
2021,4,2110587,1092
2021,4,2110588,562
2021,4,2110589,576
2021,4,2110590,508
2021,4,2110591,774
2021,4,2110592,646
2021,4,2110593,696
2021,4,2110594,343
2021,4,2110595,1257
2021,4,2110596,621
2021,4,2110597,1527
2021,4,2110598,726
2021,4,2110599,1207
2021,4,2110600,768
2021,4,2110601,1130
2021,4,2110602,638
2021,4,2110603,431
2021,4,2110604,992
2021,4,2110605,628
2021,4,2110606,1284
2021,4,2110607,718
2021,4,2110608,1142
2021,4,2110609,924
2021,4,2110610,474
2021,4,2110611,1146
2021,4,2110612,1937
2021,4,2110613,1116
2021,4,2110614,1469
2021,4,2110615,955
2021,4,2110616,987
2021,4,2110617,1163
2021,4,2110618,1623
2021,4,2110619,906
2021,4,2110620,1234
2021,4,2110621,1257
2021,4,2110622,1007
2021,4,2110623,331
2021,4,2110624,383
2021,4,2110625,1206
2021,4,2110626,904
2021,4,2110627,1221
2021,4,2110628,382
2021,4,2110629,1035
2021,4,2110630,1497
2021,4,2110631,992
2021,4,2110632,996
2021,4,2110633,893
2021,4,2110634,1081
2021,4,2110635,1086
2021,4,2110636,1051
2021,4,2110637,859
2021,4,2110638,1803
2021,4,2110639,980
2021,4,2110640,451
2021,4,2110641,551
2021,4,2110642,87
2021,4,2110643,1331
2021,4,2110644,701
2021,4,2110645,1252
2021,4,2110646,2007
2021,4,2110647,1883
2021,4,2110648,1033
2021,4,2110649,1030
2021,4,2110650,617
2021,4,2110651,1396
2021,4,2110652,753
2021,4,2110653,1651
2021,4,2110654,2260
2021,4,2110655,1703
2021,4,2110656,1735
2021,4,2110657,1493
2021,4,2110658,1184
2021,4,2110659,1598
2021,4,2110660,1828
2021,4,2110661,777
2021,4,2110662,1568
2021,4,2110663,902
2021,4,2110664,932
2021,4,2110665,1701
2021,4,2110666,442
2021,4,2110667,877
2021,4,2110668,1898
2021,4,2110669,732
2021,4,2110670,805
2021,4,2110671,1811
2021,4,2110672,438
2021,4,2110673,1683
2021,4,2110674,394
2021,4,2110675,1477
2021,4,2110676,973
2021,4,2110677,940
2021,4,2110678,487
2021,4,2110679,720
2021,4,2110680,227
2021,4,2110681,275
2021,4,2110682,270
2021,4,2110683,184
2021,4,2110684,216
2021,4,2110685,184
2021,4,2110686,567
2021,4,2110687,309
2021,4,2110688,588
2021,4,2110689,946
2021,4,2110690,1245
2021,4,2110691,565
2021,4,2110692,787
2021,4,2110693,498
2021,4,2110694,1044
2021,4,2110695,1266
2021,4,2110696,947
2021,4,2110697,478
2021,4,2110698,988
2021,4,2110699,505
2021,4,2110700,1072
2021,4,2110701,621
2021,4,2110702,839
2021,4,2110703,1342
2021,4,2110704,815
2021,4,2110705,786
2021,4,2110706,787
2021,4,2110707,743
2021,4,2110708,869
2021,4,2110709,605
2021,4,2110710,3720
2021,4,2110711,1416
2021,4,2110712,1749
2021,4,2110713,1760
2021,4,2110714,2040
2021,4,2110715,1092
2021,4,2110716,991
2021,4,2110717,3396
2021,4,2110718,1729
2021,4,2110719,1168
2021,4,2110720,1413
2021,4,2110721,1700
2021,4,2110722,2194
2021,4,2110723,2877
2021,4,2110724,1493
2021,4,2110725,2384
2021,4,2110726,159
2021,4,2110727,1232
2021,4,2110728,1675
2021,4,2110729,1688
2021,4,2110730,1336
2021,4,2110731,1128
2021,4,2110732,1415
2021,4,2110733,787
2021,4,2110734,869
2021,4,2110735,1521
2021,4,2110736,1835
2021,4,2110737,1258
2021,4,2110738,1608
2021,4,2110739,830
2021,4,2110740,1748
2021,4,2110741,932
2021,4,2110742,598
2021,4,2110743,1758
2021,4,2110744,1325
2021,4,2110745,782
2021,4,2110746,1312
2021,4,2110747,154
2021,4,2110748,863
2021,4,2110749,910
2021,4,2110750,866
2021,4,2110751,992
2021,4,2110752,908
2021,4,2110753,1012
2021,4,2110754,1037
2021,4,2110755,690
2021,4,2110756,588
2021,4,2110757,660
2021,4,2110758,931
2021,4,2110759,2024
2021,4,2110760,1074
2021,4,2110761,1057
2021,4,2110762,1357
2021,4,2110763,1106
2021,4,2110764,949
2021,4,2110765,1701
2021,4,2110766,1806
2021,4,2110767,1429
2021,4,2110768,1127
2021,4,2110769,966
2021,4,2110770,1494
2021,4,2110771,1157
2021,4,2110772,602
2021,4,2110773,742
2021,4,2110774,957
2021,4,2110775,1045
2021,4,2110776,1155
2021,4,2110777,1383
2021,4,2110778,2200
2021,4,2110779,451
2021,4,2110780,473
2021,4,2110781,1092
2021,4,2110782,1537
2021,4,2110783,1128
2021,4,2110784,742
2021,4,2110785,750
2021,4,2110786,866
2021,4,2110787,874
2021,4,2110788,1322
2021,4,2110789,1130
2021,4,2110790,916
2021,4,2110791,357
2021,4,2110792,1354
2021,4,2110793,492
2021,4,2110794,808
2021,4,2110795,962
2021,4,2110796,790
2021,4,2110797,406
2021,4,2110798,515
2021,4,2110799,863
2021,4,2110800,1158
2021,4,2110801,369
2021,4,2110802,570
2021,4,2110803,879
2021,4,2110804,947
2021,4,2110805,528
2021,4,2110806,276
2021,4,2110807,962
2021,4,2110808,908
2021,4,2110809,712
2021,4,2110810,1099
2021,4,2110811,894
2021,4,2110812,811
2021,4,2110813,1091
2021,4,2110814,887
2021,4,2110815,1091
2021,4,2110816,566
2021,4,2110817,719
2021,4,2110818,828
2021,4,2110819,1365
2021,4,2110820,615
2021,4,2110821,1119
2021,4,2110822,860
2021,4,2110823,1368
2021,4,2110824,434
2021,4,2110825,1364
2021,4,2110826,1237
2021,4,2110827,1077
2021,4,2110828,1726
2021,4,2110829,887
2021,4,2110830,724
2021,4,2110831,451
2021,4,2110832,1865
2021,4,2110833,813
2021,4,2110834,682
2021,4,2110835,745
2021,4,2110836,1029
2021,4,2110837,1075
2021,4,2110838,493
2021,4,2110839,568
2021,4,2110840,786
2021,4,2110841,578
2021,4,2110842,791
2021,4,2110843,316
2021,4,2110844,181
2021,4,2110845,114
2021,4,2110846,1189
2021,4,2110847,473
2021,4,2110848,1462
2021,4,2110849,1963
2021,4,2110850,2522
2021,4,2110851,1326
2021,4,2110852,1332
2021,4,2110853,1565
2021,4,2110854,850
2021,4,2110855,1589
2021,4,2110856,1198
2021,4,2110857,736
2021,4,2110858,754
2021,4,2110859,175
2021,4,2110860,938
2021,4,2110861,1620
2021,4,2110862,831
2021,4,2110863,902
2021,4,2110864,710
2021,4,2110865,978
2021,4,2110866,563
2021,4,2110867,1206
2021,4,2110868,1316
2021,4,2110869,2859
2021,4,2110870,60
2021,4,2110871,1467
2021,4,2110872,529
2021,4,2110873,1464
2021,4,2110874,789
2021,4,2110875,947
2021,4,2110876,998
2021,4,2110877,2246
2021,4,2110878,246
2021,4,2110879,911
2021,4,2110880,1183
2021,4,2110881,1627
2021,4,2110882,1306
2021,4,2110883,1043
2021,4,2110884,1213
2021,4,2110885,548
2021,4,2110886,806
2021,4,2110887,628
2021,4,2110888,721
2021,4,2110889,1019
2021,4,2110890,1206
2021,4,2110891,697
2021,4,2110892,2829
2021,4,2110893,125
2021,4,2110894,355
2021,4,2110895,2145
2021,4,2110896,848
2021,4,2110897,2264
2021,4,2110898,411
2021,4,2110899,927
2021,4,2110900,1184
2021,4,2110901,655
2021,4,2110902,1262
2021,4,2110903,1240
2021,4,2110904,1324
2021,4,2110905,946
2021,4,2110906,817
2021,4,2110907,1689
2021,4,2110908,553
2021,4,2110909,50
2021,4,2110910,1111
2021,4,2110911,303
2021,4,2110912,647
2021,4,2110913,529
2021,4,2110914,994
2021,4,2110915,591
2021,4,2110916,1570
2021,4,2110917,214
2021,4,2110918,1103
2021,4,2110919,920
2021,4,2110920,693
2021,4,2110921,623
2021,4,2110922,1193
2021,4,2110923,691
2021,4,2110924,982
2021,4,2110925,799
2021,4,2110926,1005
2021,4,2110927,334
2021,4,2110928,1982
2021,4,2110929,2407
2021,4,2110930,1255
2021,4,2110931,56
2021,4,2110932,556
2021,4,2110933,574
2021,4,2110934,271
2021,4,2110935,698
2021,4,2110936,473
2021,4,2110937,702
2021,4,2110938,476
2021,4,2110939,2425
2021,4,2110940,1050
2021,4,2110941,623
2021,4,2110942,1923
2021,4,2110943,1373
2021,4,2110944,178
2021,4,2110945,157
2021,4,2110946,178
2021,4,2110947,201
2021,4,2110948,53
2021,4,2110949,1768
2021,4,2110950,1400
2021,4,2110951,2229
2021,4,2110952,1227
2021,4,2110953,1698
2021,4,2110954,2411
2021,4,2110955,2617
2021,4,2110956,1546
2021,4,2110957,1729
2021,4,2110958,2390
2021,4,2110959,1336
2021,4,2110960,1283
2021,4,2110961,1819
2021,4,2110962,1424
2021,4,2110963,1671
2021,4,2110964,721
2021,4,2110965,1650
2021,4,2110966,2253
2021,4,2110967,2135
2021,4,2110968,1646
2021,4,2110969,2370
2021,4,2110970,1263
2021,4,2110971,2863
2021,4,2110972,1301
2021,4,2110973,1608
2021,4,2110974,904
2021,4,2110975,513
2021,4,2110976,1541
2021,4,2110977,1462
2021,4,2110978,598
2021,4,2110979,1252
2021,4,2110980,1221
2021,4,2110981,1911
2021,4,2110982,535
2021,4,2110983,976
2021,4,2110984,855
2021,4,2110985,863
2021,4,2110986,1050
2021,4,2110987,723
2021,4,2110988,649
2021,4,2110989,2278
2021,4,2110990,585
2021,4,2110991,1656
2021,4,2110992,2990
2021,4,2110993,56
2021,4,2110994,286
2021,4,2110995,775
2021,4,2110996,1535
2021,4,2110997,978
2021,4,2110998,235
2021,4,2110999,435
2021,4,2111000,170
2021,4,2111001,265
2021,4,2111002,124
2021,4,2111003,1433
2021,4,2111004,2996
2021,4,2111005,1168
2021,4,2111006,2143
2021,4,2111007,1008
2021,4,2111008,1389
2021,4,2111009,618
2021,4,2111010,1886
2021,4,2111011,313
2021,4,2111012,1923
2021,4,2111013,2293
2021,4,2111014,1931
2021,4,2111015,2742
2021,4,2111016,2178
2021,4,2111017,1112
2021,4,2111018,389
2021,4,2111019,1476
2021,4,2111020,696
2021,4,2111021,2117
2021,4,2111022,1345
2021,4,2111023,2321
2021,4,2111024,1695
2021,4,2111025,989
2021,4,2111026,2611
2021,4,2111027,1410
2021,4,2111028,2588
2021,4,2111029,680
2021,4,2111030,735
2021,4,2111031,851
2021,4,2111032,999
2021,4,2111033,371
2021,4,2111034,653
2021,4,2111035,662
2021,4,2111036,574
2021,4,2111037,490
2021,4,2111038,593
2021,4,2111039,773
2021,4,2111040,541
2021,4,2111041,356
2021,4,2111042,1339
2021,4,2111043,506
2021,4,2111044,1046
2021,4,2111045,425
2021,4,2111046,1394
2021,4,2111047,429
2021,4,2111048,1369
2021,4,2111049,1370
2021,4,2111050,854
2021,4,2111051,2606
2021,4,2111052,1155
2021,4,2111053,1271
2021,4,2111054,764
2021,4,2111055,363
2021,4,2111056,1618
2021,4,2111057,1453
2021,4,2111058,739
2021,4,2111059,2961
2021,4,2111060,2052
2021,4,2111061,1782
2021,4,2111062,1354
2021,4,2111063,2027
2021,4,2111064,1628
2021,4,2111065,793
2021,4,2111066,1006
2021,4,2111067,2565
2021,4,2111068,1220
2021,4,2111069,1105
2021,4,2111070,842
2021,4,2111071,970
2021,4,2111072,1375
2021,4,2111073,1960
2021,4,2111074,996
2021,4,2111075,1498
2021,4,2111076,1009
2021,4,2111077,2737
2021,4,2111078,1711
2021,4,2111079,778
2021,4,2111080,1351
2021,4,2111081,544
2021,4,2111082,389
2021,4,2111083,910
2021,4,2111084,397
2021,4,2111085,445
2021,4,2111086,353
2021,4,2111087,147
2021,4,2111088,430
2021,4,2111089,583
2021,4,2111090,242
